[ 0.600, 50, 70, 0, 0, 0, 0, 0, 0, 0] 
[ 0.539, 50, 70, 53, 58, 0, 0, 0, 0, 0] 
[ 0.061, 50, 53, 58, 0, 0, 0, 0, 0, 0] 
[ 0.509, 50, 53, 58, 65, 0, 0, 0, 0, 0] 
[ 0.030, 53, 58, 65, 0, 0, 0, 0, 0, 0] 
[ 0.030, 65, 0, 0, 0, 0, 0, 0, 0, 0] 
[ 0.031, 0, 0, 0, 0, 0, 0, 0, 0, 0] 
[ 0.600, 43, 63, 0, 0, 0, 0, 0, 0, 0] 
[ 0.569, 43, 63, 51, 0, 0, 0, 0, 0, 0] 
[ 0.031, 43, 63, 0, 0, 0, 0, 0, 0, 0] 
[ 0.509, 43, 63, 58, 0, 0, 0, 0, 0, 0] 
[ 0.060, 58, 0, 0, 0, 0, 0, 0, 0, 0] 
[ 0.031, 0, 0, 0, 0, 0, 0, 0, 0, 0] 
[ 0.600, 41, 62, 0, 0, 0, 0, 0, 0, 0] 
[ 0.539, 41, 62, 53, 58, 0, 0, 0, 0, 0] 
[ 0.061, 41, 53, 58, 0, 0, 0, 0, 0, 0] 
[ 0.509, 41, 53, 58, 62, 0, 0, 0, 0, 0] 
[ 0.030, 53, 58, 62, 0, 0, 0, 0, 0, 0] 
[ 0.030, 62, 0, 0, 0, 0, 0, 0, 0, 0] 
[ 0.031, 0, 0, 0, 0, 0, 0, 0, 0, 0] 
[ 0.569, 43, 53, 58, 62, 0, 0, 0, 0, 0] 
[ 0.031, 43, 53, 58, 0, 0, 0, 0, 0, 0] 
[ 0.569, 43, 53, 58, 63, 0, 0, 0, 0, 0] 
[ 0.031, 43, 53, 58, 0, 0, 0, 0, 0, 0] 
[ 0.509, 43, 53, 58, 65, 0, 0, 0, 0, 0] 
[ 0.060, 65, 0, 0, 0, 0, 0, 0, 0, 0] 
[ 0.031, 0, 0, 0, 0, 0, 0, 0, 0, 0] 
[ 0.600, 36, 48, 67, 0, 0, 0, 0, 0, 0] 
[ 0.569, 36, 48, 67, 58, 63, 0, 0, 0, 0] 
[ 0.031, 36, 48, 67, 0, 0, 0, 0, 0, 0] 
[ 0.509, 36, 48, 67, 58, 63, 0, 0, 0, 0] 
[ 0.060, 58, 63, 0, 0, 0, 0, 0, 0, 0] 
[ 0.031, 0, 0, 0, 0, 0, 0, 0, 0, 0] 
[ 0.600, 41, 65, 0, 0, 0, 0, 0, 0, 0] 
[ 0.569, 41, 65, 53, 57, 63, 0, 0, 0, 0] 
[ 0.031, 41, 65, 0, 0, 0, 0, 0, 0, 0] 
[ 0.509, 41, 65, 48, 57, 63, 0, 0, 0, 0] 
[ 0.060, 48, 57, 63, 0, 0, 0, 0, 0, 0] 
[ 0.031, 0, 0, 0, 0, 0, 0, 0, 0, 0] 
[ 0.600, 46, 62, 0, 0, 0, 0, 0, 0, 0] 
[ 0.539, 46, 62, 53, 58, 0, 0, 0, 0, 0] 
[ 0.061, 46, 53, 58, 0, 0, 0, 0, 0, 0] 
[ 0.509, 46, 53, 58, 65, 0, 0, 0, 0, 0] 
[ 0.030, 53, 58, 65, 0, 0, 0, 0, 0, 0] 
[ 0.030, 65, 0, 0, 0, 0, 0, 0, 0, 0] 
[ 0.031, 0, 0, 0, 0, 0, 0, 0, 0, 0] 
[ 0.600, 45, 72, 0, 0, 0, 0, 0, 0, 0] 
[ 0.569, 45, 72, 53, 63, 65, 0, 0, 0, 0] 
[ 0.031, 45, 72, 53, 0, 0, 0, 0, 0, 0] 
[ 0.509, 45, 72, 53, 63, 65, 0, 0, 0, 0] 
[ 0.030, 53, 63, 65, 0, 0, 0, 0, 0, 0] 
[ 0.030, 63, 65, 0, 0, 0, 0, 0, 0, 0] 
[ 0.031, 0, 0, 0, 0, 0, 0, 0, 0, 0] 
[ 0.600, 50, 70, 0, 0, 0, 0, 0, 0, 0] 
[ 0.539, 50, 70, 53, 58, 0, 0, 0, 0, 0] 
[ 0.061, 50, 53, 58, 0, 0, 0, 0, 0, 0] 
[ 0.509, 50, 53, 58, 65, 0, 0, 0, 0, 0] 
[ 0.030, 53, 58, 65, 0, 0, 0, 0, 0, 0] 
[ 0.030, 65, 0, 0, 0, 0, 0, 0, 0, 0] 
[ 0.031, 0, 0, 0, 0, 0, 0, 0, 0, 0] 
[ 0.600, 43, 63, 0, 0, 0, 0, 0, 0, 0] 
[ 0.569, 43, 63, 51, 0, 0, 0, 0, 0, 0] 
[ 0.031, 43, 63, 0, 0, 0, 0, 0, 0, 0] 
[ 0.509, 43, 63, 58, 0, 0, 0, 0, 0, 0] 
[ 0.060, 58, 0, 0, 0, 0, 0, 0, 0, 0] 
[ 0.031, 0, 0, 0, 0, 0, 0, 0, 0, 0] 
[ 0.600, 41, 62, 0, 0, 0, 0, 0, 0, 0] 
[ 0.539, 41, 62, 50, 58, 0, 0, 0, 0, 0] 
[ 0.061, 41, 50, 58, 0, 0, 0, 0, 0, 0] 
[ 0.509, 41, 50, 58, 65, 0, 0, 0, 0, 0] 
[ 0.030, 50, 58, 65, 0, 0, 0, 0, 0, 0] 
[ 0.030, 65, 0, 0, 0, 0, 0, 0, 0, 0] 
[ 0.031, 0, 0, 0, 0, 0, 0, 0, 0, 0] 
[ 0.569, 41, 53, 57, 63, 65, 0, 0, 0, 0] 
[ 0.031, 41, 53, 57, 63, 0, 0, 0, 0, 0] 
[ 0.569, 41, 53, 57, 63, 67, 0, 0, 0, 0] 
[ 0.031, 41, 53, 57, 63, 0, 0, 0, 0, 0] 
[ 0.509, 41, 53, 57, 63, 69, 0, 0, 0, 0] 
[ 0.060, 69, 0, 0, 0, 0, 0, 0, 0, 0] 
[ 0.031, 0, 0, 0, 0, 0, 0, 0, 0, 0] 
[ 0.600, 46, 70, 0, 0, 0, 0, 0, 0, 0] 
[ 0.569, 46, 70, 53, 58, 62, 65, 0, 0, 0] 
[ 0.031, 46, 70, 53, 0, 0, 0, 0, 0, 0] 
[ 0.509, 46, 70, 53, 58, 62, 65, 0, 0, 0] 
[ 0.030, 53, 58, 62, 65, 0, 0, 0, 0, 0] 
[ 0.030, 58, 62, 65, 0, 0, 0, 0, 0, 0] 
[ 0.031, 0, 0, 0, 0, 0, 0, 0, 0, 0] 
[ 0.600, 41, 70, 0, 0, 0, 0, 0, 0, 0] 
[ 0.569, 41, 70, 53, 58, 62, 65, 0, 0, 0] 
[ 0.031, 41, 70, 53, 0, 0, 0, 0, 0, 0] 
[ 0.509, 41, 70, 53, 58, 62, 65, 0, 0, 0] 
[ 0.030, 53, 58, 62, 65, 0, 0, 0, 0, 0] 
[ 0.030, 58, 62, 65, 0, 0, 0, 0, 0, 0] 
[ 0.031, 0, 0, 0, 0, 0, 0, 0, 0, 0] 
[ 0.299, 45, 63, 65, 72, 0, 0, 0, 0, 0] 
[ 0.270, 45, 0, 0, 0, 0, 0, 0, 0, 0] 
[ 0.031, 0, 0, 0, 0, 0, 0, 0, 0, 0] 
[ 0.300, 53, 0, 0, 0, 0, 0, 0, 0, 0] 
[ 0.269, 53, 60, 63, 65, 0, 0, 0, 0, 0] 
[ 0.015, 60, 63, 65, 0, 0, 0, 0, 0, 0] 
[ 0.016, 0, 0, 0, 0, 0, 0, 0, 0, 0] 
[ 0.569, 60, 63, 65, 0, 0, 0, 0, 0, 0] 
[ 0.031, 0, 0, 0, 0, 0, 0, 0, 0, 0] 
[ 0.569, 45, 57, 63, 69, 0, 0, 0, 0, 0] 
[ 0.031, 57, 63, 0, 0, 0, 0, 0, 0, 0] 
[ 0.569, 57, 63, 53, 67, 0, 0, 0, 0, 0] 
[ 0.031, 57, 63, 0, 0, 0, 0, 0, 0, 0] 
[ 0.509, 57, 63, 65, 0, 0, 0, 0, 0, 0] 
[ 0.060, 65, 0, 0, 0, 0, 0, 0, 0, 0] 
[ 0.031, 0, 0, 0, 0, 0, 0, 0, 0, 0] 
[ 0.569, 46, 62, 0, 0, 0, 0, 0, 0, 0] 
[ 0.031, 62, 0, 0, 0, 0, 0, 0, 0, 0] 
[ 0.539, 62, 53, 58, 0, 0, 0, 0, 0, 0] 
[ 0.030, 53, 58, 0, 0, 0, 0, 0, 0, 0] 
[ 0.031, 58, 0, 0, 0, 0, 0, 0, 0, 0] 
[ 0.539, 58, 65, 0, 0, 0, 0, 0, 0, 0] 
[ 0.030, 65, 0, 0, 0, 0, 0, 0, 0, 0] 
[ 0.031, 0, 0, 0, 0, 0, 0, 0, 0, 0] 
[ 0.569, 41, 70, 0, 0, 0, 0, 0, 0, 0] 
[ 0.031, 70, 0, 0, 0, 0, 0, 0, 0, 0] 
[ 0.569, 70, 53, 58, 62, 65, 0, 0, 0, 0] 
[ 0.031, 70, 0, 0, 0, 0, 0, 0, 0, 0] 
[ 0.509, 70, 58, 62, 65, 0, 0, 0, 0, 0] 
[ 0.060, 58, 62, 65, 0, 0, 0, 0, 0, 0] 
[ 0.031, 0, 0, 0, 0, 0, 0, 0, 0, 0] 
[ 0.569, 39, 67, 0, 0, 0, 0, 0, 0, 0] 
[ 0.031, 67, 0, 0, 0, 0, 0, 0, 0, 0] 
[ 0.539, 67, 46, 58, 63, 0, 0, 0, 0, 0] 
[ 0.030, 46, 58, 63, 0, 0, 0, 0, 0, 0] 
[ 0.031, 58, 63, 0, 0, 0, 0, 0, 0, 0] 
[ 0.539, 58, 63, 51, 70, 0, 0, 0, 0, 0] 
[ 0.030, 51, 70, 0, 0, 0, 0, 0, 0, 0] 
[ 0.031, 0, 0, 0, 0, 0, 0, 0, 0, 0] 
[ 0.569, 40, 72, 0, 0, 0, 0, 0, 0, 0] 
[ 0.031, 72, 0, 0, 0, 0, 0, 0, 0, 0] 
[ 0.539, 72, 48, 60, 67, 0, 0, 0, 0, 0] 
[ 0.030, 48, 60, 67, 0, 0, 0, 0, 0, 0] 
[ 0.031, 60, 67, 0, 0, 0, 0, 0, 0, 0] 
[ 0.539, 60, 67, 55, 70, 0, 0, 0, 0, 0] 
[ 0.030, 55, 70, 0, 0, 0, 0, 0, 0, 0] 
[ 0.031, 0, 0, 0, 0, 0, 0, 0, 0, 0] 
[ 0.569, 41, 69, 0, 0, 0, 0, 0, 0, 0] 
[ 0.031, 69, 0, 0, 0, 0, 0, 0, 0, 0] 
[ 0.569, 69, 48, 60, 65, 0, 0, 0, 0, 0] 
[ 0.031, 69, 0, 0, 0, 0, 0, 0, 0, 0] 
[ 0.509, 69, 57, 60, 65, 0, 0, 0, 0, 0] 
[ 0.060, 57, 60, 65, 0, 0, 0, 0, 0, 0] 
[ 0.031, 0, 0, 0, 0, 0, 0, 0, 0, 0] 
[ 0.569, 41, 65, 0, 0, 0, 0, 0, 0, 0] 
[ 0.031, 65, 0, 0, 0, 0, 0, 0, 0, 0] 
[ 0.569, 65, 48, 57, 63, 0, 0, 0, 0, 0] 
[ 0.031, 65, 0, 0, 0, 0, 0, 0, 0, 0] 
[ 0.509, 65, 53, 57, 63, 0, 0, 0, 0, 0] 
[ 0.060, 53, 57, 63, 0, 0, 0, 0, 0, 0] 
[ 0.031, 0, 0, 0, 0, 0, 0, 0, 0, 0] 
[ 0.600, 46, 62, 0, 0, 0, 0, 0, 0, 0] 
[ 0.539, 46, 62, 53, 58, 0, 0, 0, 0, 0] 
[ 0.061, 46, 53, 58, 0, 0, 0, 0, 0, 0] 
[ 0.509, 46, 53, 58, 65, 0, 0, 0, 0, 0] 
[ 0.030, 53, 58, 65, 0, 0, 0, 0, 0, 0] 
[ 0.030, 65, 0, 0, 0, 0, 0, 0, 0, 0] 
[ 0.031, 0, 0, 0, 0, 0, 0, 0, 0, 0] 
[ 0.600, 44, 72, 0, 0, 0, 0, 0, 0, 0] 
[ 0.569, 44, 72, 50, 60, 62, 65, 0, 0, 0] 
[ 0.031, 44, 72, 50, 0, 0, 0, 0, 0, 0] 
[ 0.509, 44, 72, 50, 60, 62, 65, 0, 0, 0] 
[ 0.030, 50, 60, 62, 65, 0, 0, 0, 0, 0] 
[ 0.030, 60, 62, 65, 0, 0, 0, 0, 0, 0] 
[ 0.031, 0, 0, 0, 0, 0, 0, 0, 0, 0] 
[ 0.600, 43, 70, 0, 0, 0, 0, 0, 0, 0] 
[ 0.539, 43, 70, 51, 58, 0, 0, 0, 0, 0] 
[ 0.061, 43, 51, 58, 0, 0, 0, 0, 0, 0] 
[ 0.509, 43, 51, 58, 65, 0, 0, 0, 0, 0] 
[ 0.030, 51, 58, 65, 0, 0, 0, 0, 0, 0] 
[ 0.030, 65, 0, 0, 0, 0, 0, 0, 0, 0] 
[ 0.031, 0, 0, 0, 0, 0, 0, 0, 0, 0] 
[ 0.600, 42, 63, 0, 0, 0, 0, 0, 0, 0] 
[ 0.569, 42, 63, 51, 58, 0, 0, 0, 0, 0] 
[ 0.031, 42, 63, 51, 0, 0, 0, 0, 0, 0] 
[ 0.509, 42, 63, 51, 58, 0, 0, 0, 0, 0] 
[ 0.030, 51, 58, 0, 0, 0, 0, 0, 0, 0] 
[ 0.030, 58, 0, 0, 0, 0, 0, 0, 0, 0] 
[ 0.031, 0, 0, 0, 0, 0, 0, 0, 0, 0] 
[ 0.600, 41, 62, 0, 0, 0, 0, 0, 0, 0] 
[ 0.539, 41, 62, 53, 58, 0, 0, 0, 0, 0] 
[ 0.061, 41, 53, 58, 0, 0, 0, 0, 0, 0] 
[ 0.509, 41, 53, 58, 65, 0, 0, 0, 0, 0] 
[ 0.030, 53, 58, 65, 0, 0, 0, 0, 0, 0] 
[ 0.030, 65, 0, 0, 0, 0, 0, 0, 0, 0] 
[ 0.031, 0, 0, 0, 0, 0, 0, 0, 0, 0] 
[ 0.569, 41, 57, 63, 65, 0, 0, 0, 0, 0] 
[ 0.031, 41, 57, 63, 0, 0, 0, 0, 0, 0] 
[ 0.569, 41, 57, 63, 53, 67, 0, 0, 0, 0] 
[ 0.031, 41, 57, 63, 53, 0, 0, 0, 0, 0] 
[ 0.509, 41, 57, 63, 53, 69, 0, 0, 0, 0] 
[ 0.030, 53, 69, 0, 0, 0, 0, 0, 0, 0] 
[ 0.030, 69, 0, 0, 0, 0, 0, 0, 0, 0] 
[ 0.031, 0, 0, 0, 0, 0, 0, 0, 0, 0] 
[ 0.569, 46, 70, 0, 0, 0, 0, 0, 0, 0] 
[ 0.031, 70, 0, 0, 0, 0, 0, 0, 0, 0] 
[ 0.569, 70, 53, 58, 62, 0, 0, 0, 0, 0] 
[ 0.031, 70, 0, 0, 0, 0, 0, 0, 0, 0] 
[ 0.509, 70, 58, 62, 0, 0, 0, 0, 0, 0] 
[ 0.060, 58, 62, 0, 0, 0, 0, 0, 0, 0] 
[ 0.031, 0, 0, 0, 0, 0, 0, 0, 0, 0] 
[ 0.569, 41, 70, 0, 0, 0, 0, 0, 0, 0] 
[ 0.031, 70, 0, 0, 0, 0, 0, 0, 0, 0] 
[ 0.539, 70, 53, 58, 62, 0, 0, 0, 0, 0] 
[ 0.030, 53, 58, 62, 0, 0, 0, 0, 0, 0] 
[ 0.031, 0, 0, 0, 0, 0, 0, 0, 0, 0] 
[ 0.569, 58, 62, 0, 0, 0, 0, 0, 0, 0] 
[ 0.031, 0, 0, 0, 0, 0, 0, 0, 0, 0] 
[ 0.600, 46, 62, 0, 0, 0, 0, 0, 0, 0] 
[ 0.539, 46, 62, 53, 58, 0, 0, 0, 0, 0] 
[ 0.061, 46, 53, 58, 0, 0, 0, 0, 0, 0] 
[ 0.509, 46, 53, 58, 65, 0, 0, 0, 0, 0] 
[ 0.030, 53, 58, 65, 0, 0, 0, 0, 0, 0] 
[ 0.030, 65, 0, 0, 0, 0, 0, 0, 0, 0] 
[ 0.031, 0, 0, 0, 0, 0, 0, 0, 0, 0] 
[ 0.600, 45, 72, 0, 0, 0, 0, 0, 0, 0] 
[ 0.569, 45, 72, 53, 63, 65, 0, 0, 0, 0] 
[ 0.031, 45, 72, 53, 0, 0, 0, 0, 0, 0] 
[ 0.509, 45, 72, 53, 63, 65, 0, 0, 0, 0] 
[ 0.030, 53, 63, 65, 0, 0, 0, 0, 0, 0] 
[ 0.030, 63, 65, 0, 0, 0, 0, 0, 0, 0] 
[ 0.031, 0, 0, 0, 0, 0, 0, 0, 0, 0] 
[ 0.600, 50, 70, 0, 0, 0, 0, 0, 0, 0] 
[ 0.539, 50, 70, 53, 58, 0, 0, 0, 0, 0] 
[ 0.061, 50, 53, 58, 0, 0, 0, 0, 0, 0] 
[ 0.509, 50, 53, 58, 65, 0, 0, 0, 0, 0] 
[ 0.030, 53, 58, 65, 0, 0, 0, 0, 0, 0] 
[ 0.030, 65, 0, 0, 0, 0, 0, 0, 0, 0] 
[ 0.031, 0, 0, 0, 0, 0, 0, 0, 0, 0] 
[ 0.600, 43, 63, 0, 0, 0, 0, 0, 0, 0] 
[ 0.569, 43, 63, 51, 0, 0, 0, 0, 0, 0] 
[ 0.031, 43, 63, 0, 0, 0, 0, 0, 0, 0] 
[ 0.509, 43, 63, 58, 0, 0, 0, 0, 0, 0] 
[ 0.060, 58, 0, 0, 0, 0, 0, 0, 0, 0] 
[ 0.031, 0, 0, 0, 0, 0, 0, 0, 0, 0] 
[ 0.600, 41, 62, 0, 0, 0, 0, 0, 0, 0] 
[ 0.539, 41, 62, 53, 58, 0, 0, 0, 0, 0] 
[ 0.061, 41, 53, 58, 0, 0, 0, 0, 0, 0] 
[ 0.509, 41, 53, 58, 62, 0, 0, 0, 0, 0] 
[ 0.030, 53, 58, 62, 0, 0, 0, 0, 0, 0] 
[ 0.030, 62, 0, 0, 0, 0, 0, 0, 0, 0] 
[ 0.031, 0, 0, 0, 0, 0, 0, 0, 0, 0] 
[ 0.569, 43, 53, 58, 62, 0, 0, 0, 0, 0] 
[ 0.031, 43, 53, 58, 0, 0, 0, 0, 0, 0] 
[ 0.569, 43, 53, 58, 63, 0, 0, 0, 0, 0] 
[ 0.031, 43, 53, 58, 0, 0, 0, 0, 0, 0] 
[ 0.509, 43, 53, 58, 65, 0, 0, 0, 0, 0] 
[ 0.060, 65, 0, 0, 0, 0, 0, 0, 0, 0] 
[ 0.031, 0, 0, 0, 0, 0, 0, 0, 0, 0] 
[ 0.600, 36, 48, 67, 0, 0, 0, 0, 0, 0] 
[ 0.569, 36, 48, 67, 58, 63, 0, 0, 0, 0] 
[ 0.031, 36, 48, 67, 0, 0, 0, 0, 0, 0] 
[ 0.509, 36, 48, 67, 58, 63, 0, 0, 0, 0] 
[ 0.060, 58, 63, 0, 0, 0, 0, 0, 0, 0] 
[ 0.031, 0, 0, 0, 0, 0, 0, 0, 0, 0] 
[ 0.600, 41, 65, 0, 0, 0, 0, 0, 0, 0] 
[ 0.569, 41, 65, 53, 57, 63, 0, 0, 0, 0] 
[ 0.031, 41, 65, 0, 0, 0, 0, 0, 0, 0] 
[ 0.509, 41, 65, 48, 57, 63, 0, 0, 0, 0] 
[ 0.060, 48, 57, 63, 0, 0, 0, 0, 0, 0] 
[ 0.031, 0, 0, 0, 0, 0, 0, 0, 0, 0] 
[ 0.600, 46, 62, 0, 0, 0, 0, 0, 0, 0] 
[ 0.539, 46, 62, 53, 58, 0, 0, 0, 0, 0] 
[ 0.061, 46, 53, 58, 0, 0, 0, 0, 0, 0] 
[ 0.509, 46, 53, 58, 65, 0, 0, 0, 0, 0] 
[ 0.030, 53, 58, 65, 0, 0, 0, 0, 0, 0] 
[ 0.030, 65, 0, 0, 0, 0, 0, 0, 0, 0] 
[ 0.031, 0, 0, 0, 0, 0, 0, 0, 0, 0] 
[ 0.600, 45, 72, 0, 0, 0, 0, 0, 0, 0] 
[ 0.569, 45, 72, 53, 63, 65, 0, 0, 0, 0] 
[ 0.031, 45, 72, 53, 0, 0, 0, 0, 0, 0] 
[ 0.509, 45, 72, 53, 63, 65, 0, 0, 0, 0] 
[ 0.030, 53, 63, 65, 0, 0, 0, 0, 0, 0] 
[ 0.030, 63, 65, 0, 0, 0, 0, 0, 0, 0] 
[ 0.031, 0, 0, 0, 0, 0, 0, 0, 0, 0] 
[ 0.600, 50, 70, 0, 0, 0, 0, 0, 0, 0] 
[ 0.539, 50, 70, 53, 58, 0, 0, 0, 0, 0] 
[ 0.061, 50, 53, 58, 0, 0, 0, 0, 0, 0] 
[ 0.509, 50, 53, 58, 65, 0, 0, 0, 0, 0] 
[ 0.030, 53, 58, 65, 0, 0, 0, 0, 0, 0] 
[ 0.030, 65, 0, 0, 0, 0, 0, 0, 0, 0] 
[ 0.031, 0, 0, 0, 0, 0, 0, 0, 0, 0] 
[ 0.600, 43, 63, 0, 0, 0, 0, 0, 0, 0] 
[ 0.569, 43, 63, 51, 0, 0, 0, 0, 0, 0] 
[ 0.031, 43, 63, 0, 0, 0, 0, 0, 0, 0] 
[ 0.509, 43, 63, 58, 0, 0, 0, 0, 0, 0] 
[ 0.060, 58, 0, 0, 0, 0, 0, 0, 0, 0] 
[ 0.031, 0, 0, 0, 0, 0, 0, 0, 0, 0] 
[ 0.600, 41, 62, 0, 0, 0, 0, 0, 0, 0] 
[ 0.539, 41, 62, 50, 58, 0, 0, 0, 0, 0] 
[ 0.061, 41, 50, 58, 0, 0, 0, 0, 0, 0] 
[ 0.509, 41, 50, 58, 65, 0, 0, 0, 0, 0] 
[ 0.030, 50, 58, 65, 0, 0, 0, 0, 0, 0] 
[ 0.030, 65, 0, 0, 0, 0, 0, 0, 0, 0] 
[ 0.031, 0, 0, 0, 0, 0, 0, 0, 0, 0] 
[ 0.569, 41, 53, 57, 63, 65, 0, 0, 0, 0] 
[ 0.031, 41, 53, 57, 63, 0, 0, 0, 0, 0] 
[ 0.569, 41, 53, 57, 63, 67, 0, 0, 0, 0] 
[ 0.031, 41, 53, 57, 63, 0, 0, 0, 0, 0] 
[ 0.509, 41, 53, 57, 63, 69, 0, 0, 0, 0] 
[ 0.060, 69, 0, 0, 0, 0, 0, 0, 0, 0] 
[ 0.031, 0, 0, 0, 0, 0, 0, 0, 0, 0] 
[ 0.600, 46, 70, 0, 0, 0, 0, 0, 0, 0] 
[ 0.569, 46, 70, 53, 58, 62, 65, 0, 0, 0] 
[ 0.031, 46, 70, 53, 0, 0, 0, 0, 0, 0] 
[ 0.509, 46, 70, 53, 58, 62, 65, 0, 0, 0] 
[ 0.030, 53, 58, 62, 65, 0, 0, 0, 0, 0] 
[ 0.030, 58, 62, 65, 0, 0, 0, 0, 0, 0] 
[ 0.031, 0, 0, 0, 0, 0, 0, 0, 0, 0] 
[ 0.600, 41, 70, 0, 0, 0, 0, 0, 0, 0] 
[ 0.569, 41, 70, 53, 58, 62, 65, 0, 0, 0] 
[ 0.031, 41, 70, 53, 0, 0, 0, 0, 0, 0] 
[ 0.509, 41, 70, 53, 58, 62, 65, 0, 0, 0] 
[ 0.030, 53, 58, 62, 65, 0, 0, 0, 0, 0] 
[ 0.030, 58, 62, 65, 0, 0, 0, 0, 0, 0] 
[ 0.031, 0, 0, 0, 0, 0, 0, 0, 0, 0] 
[ 0.299, 45, 63, 65, 72, 0, 0, 0, 0, 0] 
[ 0.270, 45, 0, 0, 0, 0, 0, 0, 0, 0] 
[ 0.031, 0, 0, 0, 0, 0, 0, 0, 0, 0] 
[ 0.300, 53, 0, 0, 0, 0, 0, 0, 0, 0] 
[ 0.269, 53, 60, 63, 65, 0, 0, 0, 0, 0] 
[ 0.015, 60, 63, 65, 0, 0, 0, 0, 0, 0] 
[ 0.016, 0, 0, 0, 0, 0, 0, 0, 0, 0] 
[ 0.569, 60, 63, 65, 0, 0, 0, 0, 0, 0] 
[ 0.031, 0, 0, 0, 0, 0, 0, 0, 0, 0] 
[ 0.569, 45, 57, 63, 69, 0, 0, 0, 0, 0] 
[ 0.031, 57, 63, 0, 0, 0, 0, 0, 0, 0] 
[ 0.569, 57, 63, 53, 67, 0, 0, 0, 0, 0] 
[ 0.031, 57, 63, 0, 0, 0, 0, 0, 0, 0] 
[ 0.509, 57, 63, 65, 0, 0, 0, 0, 0, 0] 
[ 0.060, 65, 0, 0, 0, 0, 0, 0, 0, 0] 
[ 0.031, 0, 0, 0, 0, 0, 0, 0, 0, 0] 
[ 0.569, 46, 62, 0, 0, 0, 0, 0, 0, 0] 
[ 0.031, 62, 0, 0, 0, 0, 0, 0, 0, 0] 
[ 0.539, 62, 53, 58, 0, 0, 0, 0, 0, 0] 
[ 0.030, 53, 58, 0, 0, 0, 0, 0, 0, 0] 
[ 0.031, 58, 0, 0, 0, 0, 0, 0, 0, 0] 
[ 0.539, 58, 65, 0, 0, 0, 0, 0, 0, 0] 
