0	60	48	0
0.545454000000000	60	43	0
1.09090800000000	60	48	0
1.45454400000000	48	62	0
1.63636200000000	64	43	0
2.18181600000000	64	48	0
2.54545200000000	64	48	62
2.55264896250000	48	62	0
2.71742152500000	48	0	0
2.72727000000000	64	43	0
3.09090600000000	64	43	65
3.09810296250000	43	65	0
3.26287552500000	43	0	0
3.27272400000000	67	50	0
3.81817800000000	67	43	0
4.36363200000000	72	48	0
4.54545000000000	48	72	0
4.72726800000000	48	72	0
4.90908600000000	67	52	0
5.09090400000000	52	67	0
5.27272200000000	52	67	0
5.45454000000000	64	55	0
5.63635800000000	55	64	0
5.81817600000000	55	64	0
5.99999400000000	60	58	0
6.18181200000000	58	60	0
6.36363000000000	58	60	0
6.54544800000000	67	57	0
6.90908400000000	67	57	65
6.91628096250000	57	65	0
7.08105352500000	57	0	0
7.09090200000000	64	59	0
7.45453800000000	64	59	62
7.46173496250000	59	62	0
7.62650752500000	59	0	0
7.63635600000000	60	60	0
8.18181000000000	60	48	0
8.72726400000000	0	0	0
10.1818080000000	60	48	0
10.7272620000000	60	43	0
11.2727160000000	60	48	0
11.6363520000000	48	62	0
11.8181700000000	64	43	0
12.3636240000000	64	48	0
12.7272600000000	64	48	62
12.7344569625000	48	62	0
12.8992295250000	48	0	0
12.9090780000000	64	43	0
13.2727140000000	64	43	65
13.2799109625000	43	65	0
13.4446835250000	43	0	0
13.4545320000000	67	48	0
13.9999860000000	67	43	0
14.5454400000000	72	48	0
14.7272580000000	48	72	0
14.9090760000000	48	72	0
15.0908940000000	67	52	0
15.2727120000000	52	67	0
15.4545300000000	52	67	0
15.6363480000000	64	55	0
15.8181660000000	55	64	0
15.9999840000000	55	64	0
16.1818020000000	60	52	0
16.3636200000000	52	60	0
16.5454380000000	52	60	0
16.7272560000000	67	48	0
17.0908920000000	67	48	65
17.0980889625000	48	65	0
17.2628615250000	48	0	0
17.2727100000000	64	43	0
17.6363460000000	64	43	62
17.6435429625000	43	62	0
17.8083155250000	43	0	0
17.8181640000000	60	48	0
18.3636180000000	60	43	0
18.9090720000000	0	0	0
