1.50500000000000	75	0	0	0	0
1.80000000000000	75	76	0	0	0
1.80500000000000	76	0	0	0	0
2.10000000000000	76	75	0	0	0
2.10500000000000	75	0	0	0	0
2.40000000000000	75	76	0	0	0
2.40500000000000	76	0	0	0	0
2.70000000000000	76	71	0	0	0
2.70500000000000	71	0	0	0	0
3	71	74	0	0	0
3.00500000000000	74	0	0	0	0
3.30000000000000	74	72	0	0	0
3.30500000000000	72	0	0	0	0
3.60000000000000	72	69	45	0	0
3.60500000000000	69	45	0	0	0
3.90000000000000	69	45	52	0	0
3.90500000000000	69	52	0	0	0
4.16937500000000	52	0	0	0	0
4.20000000000000	52	57	0	0	0
4.20500000000000	57	0	0	0	0
4.48375000000000	0	0	0	0	0
4.50000000000000	60	0	0	0	0
4.80000000000000	60	64	0	0	0
4.80500000000000	64	0	0	0	0
5.10000000000000	64	69	0	0	0
5.10500000000000	69	0	0	0	0
5.40000000000000	69	71	52	0	0
5.40500000000000	71	52	0	0	0
5.70000000000000	71	52	56	0	0
5.70500000000000	71	56	0	0	0
5.96937500000000	56	0	0	0	0
6	56	59	0	0	0
6.00500000000000	59	0	0	0	0
6.28375000000000	0	0	0	0	0
6.30000000000000	64	0	0	0	0
6.60000000000000	64	68	0	0	0
6.60500000000000	68	0	0	0	0
6.90000000000000	68	71	0	0	0
6.90500000000000	71	0	0	0	0
7.20000000000000	71	72	45	0	0
7.20500000000000	72	45	0	0	0
7.50000000000000	72	45	52	0	0
7.50500000000000	72	52	0	0	0
7.76937500000000	52	0	0	0	0
7.80000000000000	52	57	0	0	0
7.80500000000000	57	0	0	0	0
8.08375000000000	0	0	0	0	0
8.10000000000000	64	0	0	0	0
8.40000000000000	64	76	0	0	0
8.40500000000000	76	0	0	0	0
8.70000000000000	76	75	0	0	0
8.70500000000000	75	0	0	0	0
9	75	76	0	0	0
9.00500000000000	76	0	0	0	0
9.30000000000000	76	75	0	0	0
9.30500000000000	75	0	0	0	0
9.60000000000000	75	76	0	0	0
9.60500000000000	76	0	0	0	0
9.90000000000000	76	71	0	0	0
9.90500000000000	71	0	0	0	0
10.2000000000000	71	74	0	0	0
10.2050000000000	74	0	0	0	0
10.5000000000000	74	72	0	0	0
10.5050000000000	72	0	0	0	0
10.8000000000000	72	69	45	0	0
10.8050000000000	69	45	0	0	0
11.1000000000000	69	45	52	0	0
11.1050000000000	69	52	0	0	0
11.3693750000000	52	0	0	0	0
11.4000000000000	52	57	0	0	0
11.4050000000000	57	0	0	0	0
11.6837500000000	0	0	0	0	0
11.7000000000000	60	0	0	0	0
12	60	64	0	0	0
12.0050000000000	64	0	0	0	0
12.3000000000000	64	69	0	0	0
12.3050000000000	69	0	0	0	0
12.6000000000000	69	71	52	0	0
12.6050000000000	71	52	0	0	0
12.9000000000000	71	52	56	0	0
12.9050000000000	71	56	0	0	0
13.1693750000000	56	0	0	0	0
13.2000000000000	56	59	0	0	0
